,id,gloss,stem,actual_phonology,model_phonology,type,language,num_morphemes,num_tokens,utterance_order,corpus_name,part_of_speech,speaker_code,speaker_name,speaker_role,target_child_name,target_child_age,target_child_sex,media_start,media_end,media_unit,collection_name,collection_id,corpus_id,speaker_id,target_child_id,transcript_id
1,17148865,yyy,,bʌ,,declarative,eng,-2147483648,1,1,Inkelas,,CHI,E,Target_Child,E,6.262962278486211,male,,,,Eng-NA,21,332,23438,23438,42235
2,17148882,yyy,,mʌ,,declarative,eng,-2147483648,1,2,Inkelas,,CHI,E,Target_Child,E,6.262962278486211,male,,,,Eng-NA,21,332,23438,23438,42235
3,17148897,yyy,,mʌm,,declarative,eng,-2147483648,1,3,Inkelas,,CHI,E,Target_Child,E,6.262962278486211,male,,,,Eng-NA,21,332,23438,23438,42235
4,17148914,yyy,,dæ,,declarative,eng,-2147483648,1,4,Inkelas,,CHI,E,Target_Child,E,6.262962278486211,male,,,,Eng-NA,21,332,23438,23438,42235
5,17148929,yyy,,tʰæ,,declarative,eng,-2147483648,1,5,Inkelas,,CHI,E,Target_Child,E,6.262962278486211,male,,,,Eng-NA,21,332,23438,23438,42235
6,17148937,yyy,,lɑ,,declarative,eng,-2147483648,1,6,Inkelas,,CHI,E,Target_Child,E,6.262962278486211,male,,,,Eng-NA,21,332,23438,23438,42235
7,17148958,yyy,,nɑ,,declarative,eng,-2147483648,1,7,Inkelas,,CHI,E,Target_Child,E,6.262962278486211,male,,,,Eng-NA,21,332,23438,23438,42235
8,17148971,yyy,,ʌdɑ,,declarative,eng,-2147483648,1,8,Inkelas,,CHI,E,Target_Child,E,6.262962278486211,male,,,,Eng-NA,21,332,23438,23438,42235
9,17148984,yyy,,ædæ,,declarative,eng,-2147483648,1,9,Inkelas,,CHI,E,Target_Child,E,6.262962278486211,male,,,,Eng-NA,21,332,23438,23438,42235
10,17148989,yyy,,bɛmbɑ,,declarative,eng,-2147483648,1,1,Inkelas,,CHI,E,Target_Child,E,7.295837696872626,male,,,,Eng-NA,21,332,23438,23438,42236
11,17149002,yyy,,hædæ,,declarative,eng,-2147483648,1,10,Inkelas,,CHI,E,Target_Child,E,6.262962278486211,male,,,,Eng-NA,21,332,23438,23438,42235
12,17149006,yyy,,dætdæ,,declarative,eng,-2147483648,1,2,Inkelas,,CHI,E,Target_Child,E,7.295837696872626,male,,,,Eng-NA,21,332,23438,23438,42236
13,17149018,yyy,,mummummum,,declarative,eng,-2147483648,1,3,Inkelas,,CHI,E,Target_Child,E,7.295837696872626,male,,,,Eng-NA,21,332,23438,23438,42236
14,17149021,yyy,,ki,,declarative,eng,-2147483648,1,11,Inkelas,,CHI,E,Target_Child,E,6.262962278486211,male,,,,Eng-NA,21,332,23438,23438,42235
15,17149034,yyy,,ɡɡæ,,declarative,eng,-2147483648,1,12,Inkelas,,CHI,E,Target_Child,E,6.262962278486211,male,,,,Eng-NA,21,332,23438,23438,42235
16,17149057,yyy,,dædæ,,declarative,eng,-2147483648,1,13,Inkelas,,CHI,E,Target_Child,E,6.262962278486211,male,,,,Eng-NA,21,332,23438,23438,42235
17,17149073,yyy,,ɡæɡæ,,declarative,eng,-2147483648,1,14,Inkelas,,CHI,E,Target_Child,E,6.262962278486211,male,,,,Eng-NA,21,332,23438,23438,42235
18,17149089,yyy,,æɡæɡæ,,declarative,eng,-2147483648,1,15,Inkelas,,CHI,E,Target_Child,E,6.262962278486211,male,,,,Eng-NA,21,332,23438,23438,42235
19,17149106,yyy,,umlæ,,declarative,eng,-2147483648,1,16,Inkelas,,CHI,E,Target_Child,E,6.262962278486211,male,,,,Eng-NA,21,332,23438,23438,42235
20,17149145,ball,,bɑ,bɑl,declarative,eng,-2147483648,1,1,Inkelas,,CHI,E,Target_Child,E,9.263023881393869,male,,,,Eng-NA,21,332,23438,23438,42237
21,17149160,ball,,bwɑ,bɑl,declarative,eng,-2147483648,1,2,Inkelas,,CHI,E,Target_Child,E,9.263023881393869,male,,,,Eng-NA,21,332,23438,23438,42237
22,17149174,ball,,bɣɑ,bɑl,declarative,eng,-2147483648,1,3,Inkelas,,CHI,E,Target_Child,E,9.263023881393869,male,,,,Eng-NA,21,332,23438,23438,42237
23,17149195,ball,,bæ,bɑl,declarative,eng,-2147483648,1,4,Inkelas,,CHI,E,Target_Child,E,9.263023881393869,male,,,,Eng-NA,21,332,23438,23438,42237
24,17149204,there,,dʲæː,ðɛɹ,imperative_emphatic,eng,-2147483648,1,1,Inkelas,,CHI,E,Target_Child,E,10.295899299780283,male,,,,Eng-NA,21,332,23438,23438,42238
25,17149209,ball,,bwæ,bɑl,declarative,eng,-2147483648,1,5,Inkelas,,CHI,E,Target_Child,E,9.263023881393869,male,,,,Eng-NA,21,332,23438,23438,42237
26,17149220,ball,,bɣæ,bɑl,declarative,eng,-2147483648,1,6,Inkelas,,CHI,E,Target_Child,E,9.263023881393869,male,,,,Eng-NA,21,332,23438,23438,42237
27,17149221,there,,dæː,ðɛɹ,imperative_emphatic,eng,-2147483648,1,2,Inkelas,,CHI,E,Target_Child,E,10.295899299780283,male,,,,Eng-NA,21,332,23438,23438,42238
28,17149232,yyy,,buæ,,declarative,eng,-2147483648,1,3,Inkelas,,CHI,E,Target_Child,E,10.295899299780283,male,,,,Eng-NA,21,332,23438,23438,42238
29,17149237,flower,,blɑ,flaʊəɹ,declarative,eng,-2147483648,1,7,Inkelas,,CHI,E,Target_Child,E,9.263023881393869,male,,,,Eng-NA,21,332,23438,23438,42237
30,17149246,yyy,,bɸæ,,declarative,eng,-2147483648,1,4,Inkelas,,CHI,E,Target_Child,E,10.295899299780283,male,,,,Eng-NA,21,332,23438,23438,42238
31,17149249,mama,,mɑmɑ,mɑmə,declarative,eng,-2147483648,1,8,Inkelas,,CHI,E,Target_Child,E,9.263023881393869,male,,,,Eng-NA,21,332,23438,23438,42237
32,17149257,hi,,hæːɪ,haɪ,declarative,eng,-2147483648,1,1,Inkelas,,CHI,E,Target_Child,E,11.164500297747386,male,,,,Eng-NA,21,332,23438,23438,42239
33,17149261,mommy,,mæmæ,mɑmiː,declarative,eng,-2147483648,1,5,Inkelas,,CHI,E,Target_Child,E,10.295899299780283,male,,,,Eng-NA,21,332,23438,23438,42238
34,17149264,catch,,kæt̚,kæʧ,imperative_emphatic,eng,-2147483648,1,9,Inkelas,,CHI,E,Target_Child,E,9.263023881393869,male,,,,Eng-NA,21,332,23438,23438,42237
35,17149274,catch,,kæʔ,kæʧ,imperative_emphatic,eng,-2147483648,1,10,Inkelas,,CHI,E,Target_Child,E,9.263023881393869,male,,,,Eng-NA,21,332,23438,23438,42237
36,17149277,hi,,hæː,haɪ,declarative,eng,-2147483648,1,2,Inkelas,,CHI,E,Target_Child,E,11.164500297747386,male,,,,Eng-NA,21,332,23438,23438,42239
37,17149288,catch,,kæ,kæʧ,imperative_emphatic,eng,-2147483648,1,11,Inkelas,,CHI,E,Target_Child,E,9.263023881393869,male,,,,Eng-NA,21,332,23438,23438,42237
38,17149297,yyy,,dæt,,declarative,eng,-2147483648,1,12,Inkelas,,CHI,E,Target_Child,E,9.263023881393869,male,,,,Eng-NA,21,332,23438,23438,42237
39,17149308,hi,,hæː,haɪ,declarative,eng,-2147483648,1,13,Inkelas,,CHI,E,Target_Child,E,9.263023881393869,male,,,,Eng-NA,21,332,23438,23438,42237
40,17149319,hi,,hæm,haɪ,declarative,eng,-2147483648,1,14,Inkelas,,CHI,E,Target_Child,E,9.263023881393869,male,,,,Eng-NA,21,332,23438,23438,42237
41,17149330,bath,,bæ,bæθ,declarative,eng,-2147483648,1,15,Inkelas,,CHI,E,Target_Child,E,9.263023881393869,male,,,,Eng-NA,21,332,23438,23438,42237
42,17149337,there,,teɪ,ðɛɹ,imperative_emphatic,eng,-2147483648,1,1,Inkelas,,CHI,E,Target_Child,E,11.230210065915111,male,,,,Eng-NA,21,332,23438,23438,42240
43,17149352,bye-bye,,bɑ,baɪ baɪ,declarative,eng,-2147483648,1,2,Inkelas,,CHI,E,Target_Child,E,11.230210065915111,male,,,,Eng-NA,21,332,23438,23438,42240
44,17149364,daddy,,dædi,dædiː,declarative,eng,-2147483648,1,3,Inkelas,,CHI,E,Target_Child,E,11.230210065915111,male,,,,Eng-NA,21,332,23438,23438,42240
45,17149375,baby,,beɪbi,beɪbiː,declarative,eng,-2147483648,1,4,Inkelas,,CHI,E,Target_Child,E,11.230210065915111,male,,,,Eng-NA,21,332,23438,23438,42240
46,17149477,duck,,dʌʔ,dʌk,declarative,eng,-2147483648,1,1,Inkelas,,CHI,E,Target_Child,E,12.854473397811043,male,,,,Eng-NA,21,332,23438,23438,42241
47,17149486,there,,dejɘ,ðɛɹ,declarative,eng,-2147483648,1,1,Inkelas,,CHI,E,Target_Child,E,12.591634325140147,male,,,,Eng-NA,21,332,23438,23438,42242
48,17149487,duck,,dʌh,dʌk,declarative,eng,-2147483648,1,1,Inkelas,,CHI,E,Target_Child,E,11.887307747592352,male,,,,Eng-NA,21,332,23438,23438,42243
49,17149490,duck,,dʌt,dʌk,declarative,eng,-2147483648,1,2,Inkelas,,CHI,E,Target_Child,E,12.854473397811043,male,,,,Eng-NA,21,332,23438,23438,42241
50,17149498,eye,,aɪ,aɪ,declarative,eng,-2147483648,1,1,Inkelas,,CHI,E,Target_Child,E,12.953038050062629,male,,,,Eng-NA,21,332,23438,23438,42244
51,17149501,peekaboo,,babu,piːkəbuː,declarative,eng,-2147483648,1,2,Inkelas,,CHI,E,Target_Child,E,11.887307747592352,male,,,,Eng-NA,21,332,23438,23438,42243
52,17149512,there,,dejɘ,ðɛɹ,declarative,eng,-2147483648,1,2,Inkelas,,CHI,E,Target_Child,E,12.953038050062629,male,,,,Eng-NA,21,332,23438,23438,42244
53,17149513,duck,,dʌk,dʌk,declarative,eng,-2147483648,1,3,Inkelas,,CHI,E,Target_Child,E,12.854473397811043,male,,,,Eng-NA,21,332,23438,23438,42241
54,17149522,there,,dejɨʃ,ðɛɹ,declarative,eng,-2147483648,1,3,Inkelas,,CHI,E,Target_Child,E,12.953038050062629,male,,,,Eng-NA,21,332,23438,23438,42244
55,17149523,yum,,ʔʌm,jʌm,imperative_emphatic,eng,-2147483648,1,1,Inkelas,,CHI,E,Target_Child,E,13.29596090268794,male,,,,Eng-NA,21,332,23438,23438,42245
56,17149524,quack quack quack quack quack quack,,tætæ tætæ tætæ,kwækkwæk kwækkwæk kwækkwæk,declarative,eng,-2147483648,6,4,Inkelas,,CHI,E,Target_Child,E,12.854473397811043,male,,,,Eng-NA,21,332,23438,23438,42241
57,17149534,there,,dʊɪ,ðɛɹ,declarative,eng,-2147483648,1,4,Inkelas,,CHI,E,Target_Child,E,12.953038050062629,male,,,,Eng-NA,21,332,23438,23438,42244
58,17149542,yum,,mʌm,jʌm,imperative_emphatic,eng,-2147483648,1,2,Inkelas,,CHI,E,Target_Child,E,13.29596090268794,male,,,,Eng-NA,21,332,23438,23438,42245
59,17149546,daddy,,dædɘ,dædiː,declarative,eng,-2147483648,1,5,Inkelas,,CHI,E,Target_Child,E,12.953038050062629,male,,,,Eng-NA,21,332,23438,23438,42244
60,17149551,fish,,dɪʃ,fɪʃ,declarative,eng,-2147483648,1,3,Inkelas,,CHI,E,Target_Child,E,13.29596090268794,male,,,,Eng-NA,21,332,23438,23438,42245
61,17149555,daddy,,dædæ,dædiː,declarative,eng,-2147483648,1,6,Inkelas,,CHI,E,Target_Child,E,12.953038050062629,male,,,,Eng-NA,21,332,23438,23438,42244
62,17149558,fish,,ʤɪʃ,fɪʃ,declarative,eng,-2147483648,1,4,Inkelas,,CHI,E,Target_Child,E,13.29596090268794,male,,,,Eng-NA,21,332,23438,23438,42245
63,17149560,yyy,,nɪnnɪnnɪn,,declarative,eng,-2147483648,1,1,Inkelas,,CHI,E,Target_Child,E,13.328815786771802,male,,,,Eng-NA,21,332,23438,23438,42246
64,17149570,yum,,nʌm,jʌm,imperative_emphatic,eng,-2147483648,1,2,Inkelas,,CHI,E,Target_Child,E,13.328815786771802,male,,,,Eng-NA,21,332,23438,23438,42246
65,17149579,yum,,jæʌm,jʌm,imperative_emphatic,eng,-2147483648,1,3,Inkelas,,CHI,E,Target_Child,E,13.328815786771802,male,,,,Eng-NA,21,332,23438,23438,42246
66,17149585,yum,,jʌm,jʌm,imperative_emphatic,eng,-2147483648,1,4,Inkelas,,CHI,E,Target_Child,E,13.328815786771802,male,,,,Eng-NA,21,332,23438,23438,42246
67,17149593,yum,,næʌm,jʌm,imperative_emphatic,eng,-2147483648,1,5,Inkelas,,CHI,E,Target_Child,E,13.328815786771802,male,,,,Eng-NA,21,332,23438,23438,42246
68,17149601,yum,,jʌm,jʌm,imperative_emphatic,eng,-2147483648,1,6,Inkelas,,CHI,E,Target_Child,E,13.328815786771802,male,,,,Eng-NA,21,332,23438,23438,42246
69,17149611,yum,,mʌm,jʌm,imperative_emphatic,eng,-2147483648,1,7,Inkelas,,CHI,E,Target_Child,E,13.328815786771802,male,,,,Eng-NA,21,332,23438,23438,42246
70,17149627,yyy,,tæ,,declarative,eng,-2147483648,1,8,Inkelas,,CHI,E,Target_Child,E,13.328815786771802,male,,,,Eng-NA,21,332,23438,23438,42246
71,17149639,yyy,,doʊdu,,declarative,eng,-2147483648,1,1,Inkelas,,CHI,E,Target_Child,E,13.887348816197457,male,,,,Eng-NA,21,332,23438,23438,42247
72,17149648,yyy,,doʊn,,declarative,eng,-2147483648,1,2,Inkelas,,CHI,E,Target_Child,E,13.887348816197457,male,,,,Eng-NA,21,332,23438,23438,42247
73,17149656,yyy,,doʷd,,declarative,eng,-2147483648,1,3,Inkelas,,CHI,E,Target_Child,E,13.887348816197457,male,,,,Eng-NA,21,332,23438,23438,42247
74,17149666,yyy,,doʊ,,declarative,eng,-2147483648,1,4,Inkelas,,CHI,E,Target_Child,E,13.887348816197457,male,,,,Eng-NA,21,332,23438,23438,42247
75,17149669,that,,dadu,ðæt,declarative,eng,-2147483648,1,1,Inkelas,,CHI,E,Target_Child,E,14.131707016571182,male,,,,Eng-NA,21,332,23438,23438,42248
76,17149678,uh oh fell down,,ʔʌʔoʊ dɛ dao,ʔʌʔoʊ fɛl daʊn,declarative,eng,-2147483648,4,1,Inkelas,,CHI,E,Target_Child,E,14.361691205158216,male,,,,Eng-NA,21,332,23438,23438,42249
77,17149679,again,,dæ,əɡɛn,declarative,eng,-2147483648,1,2,Inkelas,,CHI,E,Target_Child,E,14.131707016571182,male,,,,Eng-NA,21,332,23438,23438,42248
78,17149682,bye-bye,,dædu,baɪ baɪ,declarative,eng,-2147483648,1,1,Inkelas,,CHI,E,Target_Child,E,14.197416784738905,male,,,,Eng-NA,21,332,23438,23438,42250
79,17149689,bye-bye,,dædoʷ,baɪ baɪ,declarative,eng,-2147483648,1,2,Inkelas,,CHI,E,Target_Child,E,14.197416784738905,male,,,,Eng-NA,21,332,23438,23438,42250
80,17149692,down,,daʊ,daʊn,declarative,eng,-2147483648,1,3,Inkelas,,CHI,E,Target_Child,E,14.131707016571182,male,,,,Eng-NA,21,332,23438,23438,42248
81,17149696,toot toot,,tuː tuː,tuːt tuːt,imperative_emphatic,eng,-2147483648,2,2,Inkelas,,CHI,E,Target_Child,E,14.361691205158216,male,,,,Eng-NA,21,332,23438,23438,42249
82,17149704,again,,næn,əɡɛn,declarative,eng,-2147483648,1,3,Inkelas,,CHI,E,Target_Child,E,14.197416784738905,male,,,,Eng-NA,21,332,23438,23438,42250
83,17149707,uh-oh,,ʔʌʔoʊ,ʔʌʔoʊ,declarative,eng,-2147483648,1,4,Inkelas,,CHI,E,Target_Child,E,14.131707016571182,male,,,,Eng-NA,21,332,23438,23438,42248
84,17149708,yuck,,apʰ,jʌk,declarative,eng,-2147483648,1,1,Inkelas,,CHI,E,Target_Child,E,14.7230949300807,male,,,,Eng-NA,21,332,23438,23438,42252
85,17149715,hi,,haɪ,haɪ,imperative_emphatic,eng,-2147483648,1,1,Inkelas,,CHI,E,Target_Child,E,14.690240045996838,male,,,,Eng-NA,21,332,23438,23438,42251
86,17149721,yum,,jʌm,jʌm,imperative_emphatic,eng,-2147483648,1,5,Inkelas,,CHI,E,Target_Child,E,14.131707016571182,male,,,,Eng-NA,21,332,23438,23438,42248
87,17149725,again,,nɪn,əɡɛn,declarative,eng,-2147483648,1,4,Inkelas,,CHI,E,Target_Child,E,14.197416784738905,male,,,,Eng-NA,21,332,23438,23438,42250
88,17149727,hi,,aɪ,haɪ,imperative_emphatic,eng,-2147483648,1,2,Inkelas,,CHI,E,Target_Child,E,14.690240045996838,male,,,,Eng-NA,21,332,23438,23438,42251
89,17149733,yum,,dʌm,jʌm,imperative_emphatic,eng,-2147483648,1,6,Inkelas,,CHI,E,Target_Child,E,14.131707016571182,male,,,,Eng-NA,21,332,23438,23438,42248
90,17149739,hi,,ajæː,haɪ,imperative_emphatic,eng,-2147483648,1,3,Inkelas,,CHI,E,Target_Child,E,14.690240045996838,male,,,,Eng-NA,21,332,23438,23438,42251
91,17149744,yum,,nlʌm,jʌm,imperative_emphatic,eng,-2147483648,1,7,Inkelas,,CHI,E,Target_Child,E,14.131707016571182,male,,,,Eng-NA,21,332,23438,23438,42248
92,17149748,there,,deʌ,ðɛɹ,imperative_emphatic,eng,-2147483648,1,4,Inkelas,,CHI,E,Target_Child,E,14.690240045996838,male,,,,Eng-NA,21,332,23438,23438,42251
93,17149757,yyy,,jæjæjæ,,declarative,eng,-2147483648,1,8,Inkelas,,CHI,E,Target_Child,E,14.131707016571182,male,,,,Eng-NA,21,332,23438,23438,42248
94,17149759,yyy,,daːdu,,declarative,eng,-2147483648,1,5,Inkelas,,CHI,E,Target_Child,E,14.690240045996838,male,,,,Eng-NA,21,332,23438,23438,42251
95,17149767,again,,dɛː,əɡɛn,declarative,eng,-2147483648,1,6,Inkelas,,CHI,E,Target_Child,E,14.690240045996838,male,,,,Eng-NA,21,332,23438,23438,42251
96,17149779,up,,æpu,ʌp,declarative,eng,-2147483648,1,1,Inkelas,,CHI,E,Target_Child,E,14.788804698248423,male,,,,Eng-NA,21,332,23438,23438,42253
97,17149787,up,,æbu,ʌp,declarative,eng,-2147483648,1,2,Inkelas,,CHI,E,Target_Child,E,14.788804698248423,male,,,,Eng-NA,21,332,23438,23438,42253
98,17149797,yyy,,ɦuːɦuː,,declarative,eng,-2147483648,1,3,Inkelas,,CHI,E,Target_Child,E,14.788804698248423,male,,,,Eng-NA,21,332,23438,23438,42253
99,17149809,yyy,,næni,,declarative,eng,-2147483648,1,4,Inkelas,,CHI,E,Target_Child,E,14.788804698248423,male,,,,Eng-NA,21,332,23438,23438,42253
100,17149812,hello,,howoʊ,hɛloʊ,declarative,eng,-2147483648,1,1,Inkelas,,CHI,E,Target_Child,E,15.525986159880079,male,,,,Eng-NA,21,332,23438,23438,42254
101,17149830,hello,,hawoʊ,hɛloʊ,imperative_emphatic,eng,-2147483648,1,2,Inkelas,,CHI,E,Target_Child,E,15.525986159880079,male,,,,Eng-NA,21,332,23438,23438,42254
102,17149836,Daddy,,daduw,dædiː,declarative,eng,-2147483648,1,3,Inkelas,,CHI,E,Target_Child,E,15.525986159880079,male,,,,Eng-NA,21,332,23438,23438,42254
103,17149844,yes,,ɛh,jɛs,imperative_emphatic,eng,-2147483648,1,1,Inkelas,,CHI,E,Target_Child,E,15.788825232550977,male,,,,Eng-NA,21,332,23438,23438,42256
104,17149852,toot toot,,ʔuː ʔuː,tuːt tuːt,declarative,eng,-2147483648,2,2,Inkelas,,CHI,E,Target_Child,E,15.788825232550977,male,,,,Eng-NA,21,332,23438,23438,42256
105,17149853,Cheerios,,ʧiːːːʃ,ʧɪɹiːoʊz,declarative,eng,-2147483648,1,1,Inkelas,,CHI,E,Target_Child,E,15.657405696215529,male,,,,Eng-NA,21,332,23438,23438,42255
106,17149867,toes,,toʷ,toʊz,declarative,eng,-2147483648,1,1,Inkelas,,CHI,E,Target_Child,E,16.32887738967946,male,,,,Eng-NA,21,332,23438,23438,42257
107,17149869,cheese,,ʧiʃ,ʧiːz,declarative,eng,-2147483648,1,2,Inkelas,,CHI,E,Target_Child,E,15.657405696215529,male,,,,Eng-NA,21,332,23438,23438,42255
108,17149870,moon,,nʲuː,muːn,declarative,eng,-2147483648,1,1,Inkelas,,CHI,E,Target_Child,E,16.46029692601491,male,,,,Eng-NA,21,332,23438,23438,42259
109,17149876,balloon,,nʉː,bəluːn,declarative,eng,-2147483648,1,1,Inkelas,,CHI,E,Target_Child,E,16.427442041931045,male,,,,Eng-NA,21,332,23438,23438,42258
110,17149877,toes,,tuː,toʊz,declarative,eng,-2147483648,1,2,Inkelas,,CHI,E,Target_Child,E,16.32887738967946,male,,,,Eng-NA,21,332,23438,23438,42257
111,17149881,moon,,buː,muːn,declarative,eng,-2147483648,1,2,Inkelas,,CHI,E,Target_Child,E,16.46029692601491,male,,,,Eng-NA,21,332,23438,23438,42259
112,17149884,cheese,,ʤiʃ,ʧiːz,declarative,eng,-2147483648,1,3,Inkelas,,CHI,E,Target_Child,E,15.657405696215529,male,,,,Eng-NA,21,332,23438,23438,42255
113,17149888,balloon,,nʉːn,bəluːn,declarative,eng,-2147483648,1,2,Inkelas,,CHI,E,Target_Child,E,16.427442041931045,male,,,,Eng-NA,21,332,23438,23438,42258
114,17149889,bye-bye,,dadu,baɪ baɪ,declarative,eng,-2147483648,1,3,Inkelas,,CHI,E,Target_Child,E,16.32887738967946,male,,,,Eng-NA,21,332,23438,23438,42257
115,17149893,moon,,hʲuːm,muːn,declarative,eng,-2147483648,1,3,Inkelas,,CHI,E,Target_Child,E,16.46029692601491,male,,,,Eng-NA,21,332,23438,23438,42259
116,17149896,yyy,,m̤m̤,,declarative,eng,-2147483648,1,4,Inkelas,,CHI,E,Target_Child,E,15.657405696215529,male,,,,Eng-NA,21,332,23438,23438,42255
117,17149898,bye-bye moon,,nanu nun,baɪ baɪ muːn,imperative_emphatic,eng,-2147483648,2,4,Inkelas,,CHI,E,Target_Child,E,16.32887738967946,male,,,,Eng-NA,21,332,23438,23438,42257
118,17149901,balloon,,nʉnʉ,bəluːn,declarative,eng,-2147483648,1,3,Inkelas,,CHI,E,Target_Child,E,16.427442041931045,male,,,,Eng-NA,21,332,23438,23438,42258
119,17149902,moon,,hudn̩,muːn,declarative,eng,-2147483648,1,4,Inkelas,,CHI,E,Target_Child,E,16.46029692601491,male,,,,Eng-NA,21,332,23438,23438,42259
120,17149905,toot toot,,hm̤ hm̤,tuːt tuːt,declarative,eng,-2147483648,2,5,Inkelas,,CHI,E,Target_Child,E,15.657405696215529,male,,,,Eng-NA,21,332,23438,23438,42255
121,17149910,money,,heɪni,mʌniː,declarative,eng,-2147483648,1,4,Inkelas,,CHI,E,Target_Child,E,16.427442041931045,male,,,,Eng-NA,21,332,23438,23438,42258
122,17149911,hello,,həwoʊ,həloʊ,imperative_emphatic,eng,-2147483648,1,5,Inkelas,,CHI,E,Target_Child,E,16.32887738967946,male,,,,Eng-NA,21,332,23438,23438,42257
123,17149915,more,,næm͡n,mɔɹ,imperative_emphatic,eng,-2147483648,1,6,Inkelas,,CHI,E,Target_Child,E,15.657405696215529,male,,,,Eng-NA,21,332,23438,23438,42255
124,17149920,money,,eɪni,mʌniː,declarative,eng,-2147483648,1,5,Inkelas,,CHI,E,Target_Child,E,16.427442041931045,male,,,,Eng-NA,21,332,23438,23438,42258
125,17149921,nurse,,næs,nʌɹs,imperative_emphatic,eng,-2147483648,1,1,Inkelas,,CHI,E,Target_Child,E,16.920265303188977,male,,,,Eng-NA,21,332,23438,23438,42261
126,17149922,scissors,,ʂɪʂɪʂ,sɪzəɹz,declarative,eng,-2147483648,1,1,Inkelas,,CHI,E,Target_Child,E,16.558861578266495,male,,,,Eng-NA,21,332,23438,23438,42260
127,17149924,uh-oh,,ʔɛ̯ʔːɵʊ,ʔʌʔoʊ,imperative_emphatic,eng,-2147483648,1,7,Inkelas,,CHI,E,Target_Child,E,15.657405696215529,male,,,,Eng-NA,21,332,23438,23438,42255
128,17149929,hello,,hoːwoʊ,hɛloʊ,declarative,eng,-2147483648,1,6,Inkelas,,CHI,E,Target_Child,E,16.427442041931045,male,,,,Eng-NA,21,332,23438,23438,42258
129,17149930,fish,,ʂiʃ,fɪʃ,declarative,eng,-2147483648,1,2,Inkelas,,CHI,E,Target_Child,E,16.558861578266495,male,,,,Eng-NA,21,332,23438,23438,42260
130,17149932,nurse,,næʃ,nʌɹs,imperative_emphatic,eng,-2147483648,1,2,Inkelas,,CHI,E,Target_Child,E,16.920265303188977,male,,,,Eng-NA,21,332,23438,23438,42261
131,17149933,uh oh,,m̩m̩,ʔʌʔoʊ,declarative,eng,-2147483648,2,8,Inkelas,,CHI,E,Target_Child,E,15.657405696215529,male,,,,Eng-NA,21,332,23438,23438,42255
132,17149938,hello,,oːwoʊ,hɛloʊ,declarative,eng,-2147483648,1,7,Inkelas,,CHI,E,Target_Child,E,16.427442041931045,male,,,,Eng-NA,21,332,23438,23438,42258
133,17149940,fish,,ʂiʒ,fɪʃ,declarative,eng,-2147483648,1,3,Inkelas,,CHI,E,Target_Child,E,16.558861578266495,male,,,,Eng-NA,21,332,23438,23438,42260
134,17149942,nurse,,nuɪs,nʌɹs,imperative_emphatic,eng,-2147483648,1,3,Inkelas,,CHI,E,Target_Child,E,16.920265303188977,male,,,,Eng-NA,21,332,23438,23438,42261
135,17149944,yum,,jʌm,jʌm,imperative_emphatic,eng,-2147483648,1,9,Inkelas,,CHI,E,Target_Child,E,15.657405696215529,male,,,,Eng-NA,21,332,23438,23438,42255
136,17149947,shoes,,dʉːw,ʃuːz,declarative,eng,-2147483648,1,8,Inkelas,,CHI,E,Target_Child,E,16.427442041931045,male,,,,Eng-NA,21,332,23438,23438,42258
137,17149951,hello,,owoʊ,hɛloʊ,declarative,eng,-2147483648,1,4,Inkelas,,CHI,E,Target_Child,E,16.558861578266495,male,,,,Eng-NA,21,332,23438,23438,42260
138,17149952,yum,,ɲjʌm,jʌm,imperative_emphatic,eng,-2147483648,1,10,Inkelas,,CHI,E,Target_Child,E,15.657405696215529,male,,,,Eng-NA,21,332,23438,23438,42255
139,17149958,eye,,aɪ,aɪ,declarative,eng,-2147483648,1,5,Inkelas,,CHI,E,Target_Child,E,16.558861578266495,male,,,,Eng-NA,21,332,23438,23438,42260
140,17149963,thank you,,hɛɪ hoʷ,θæŋk juː,imperative_emphatic,eng,-2147483648,2,11,Inkelas,,CHI,E,Target_Child,E,15.657405696215529,male,,,,Eng-NA,21,332,23438,23438,42255
141,17149964,oh,,oːʊ,oʊ,declarative,eng,-2147483648,1,6,Inkelas,,CHI,E,Target_Child,E,16.558861578266495,male,,,,Eng-NA,21,332,23438,23438,42260
142,17149970,thank you,,hæʊ hoʷ,θæŋk juː,imperative_emphatic,eng,-2147483648,2,12,Inkelas,,CHI,E,Target_Child,E,15.657405696215529,male,,,,Eng-NA,21,332,23438,23438,42255
143,17149973,toot toot,,t̚uː t̚uː,tuːt tuːt,declarative,eng,-2147483648,2,7,Inkelas,,CHI,E,Target_Child,E,16.558861578266495,male,,,,Eng-NA,21,332,23438,23438,42260
144,17149980,bye-bye dog,,t̚æt̚æ t̚oʊ,baɪ baɪ dɑɡ,declarative,eng,-2147483648,2,8,Inkelas,,CHI,E,Target_Child,E,16.558861578266495,male,,,,Eng-NA,21,332,23438,23438,42260
145,17149988,goose,,uʃ,ɡuːs,declarative,eng,-2147483648,1,1,Inkelas,,CHI,E,Target_Child,E,17.098913735394976,male,,,,Eng-NA,21,332,23438,23438,42262
146,17149990,bye-bye dog,,t̚at̚a t̚oʊ,baɪbaɪ dɑɡ,declarative,eng,-2147483648,2,9,Inkelas,,CHI,E,Target_Child,E,16.558861578266495,male,,,,Eng-NA,21,332,23438,23438,42260
